SEM1	0.0	0.0	0.0
CDC40	0.0	0.0	0.0
BCS1	0.0	0.0	0.0
VPS3	0.0	0.0	0.0
VPS72	0.0	0.0	0.0
DIG2	0.0	0.0	0.0
SNF1	0.0	0.0	0.0
SDC1	0.0	0.0	0.0
STP1	0.0	0.0	0.0
HEH2	0.0	0.0	0.0
TOM1	0.0	0.0	0.0
ADA2	0.0	0.0	0.0
NPL3	0.0	0.0	0.0
STE14	0.0	0.0	0.0
SXM1	0.0	0.0	0.0
SPT3	0.0	0.0	0.0
MUS81	0.0	0.0	0.0
LSM6	0.0	0.0	0.0
MFB1	0.0	0.0	0.0
SAS4	0.0	0.0	0.0
RAM1	0.0	0.0	0.0
NOP6	0.0	0.0	0.0
SNF11	0.0	0.0	0.0
DOA4	0.0	0.0	0.0
OCA6	0.0	0.0	0.0
RAD28	0.0	0.0	0.0
REG1	0.0	0.0	0.0
RAD57	0.0	0.0	0.0
PHO13	0.0	0.0	0.0
UFD2	0.0	0.0	0.0
NGG1	0.0	0.0	0.0
NRP1	0.0	0.0	0.0
DHH1	0.0	0.0	0.0
STE7	0.0	0.0	0.0
RGT2	0.0	0.0	0.0
UBP1	0.0	0.0	0.0
DUN1	0.0	0.0	0.0
UBX3	0.0	0.0	0.0
TPS2	0.0	0.0	0.0
PPH3	0.0	0.0	0.0
RAD55	0.0	0.0	0.0
TFB5	0.0	0.0	0.0
HMO1	0.0	0.0	0.0
ARG82	0.0	0.0	0.0
NBP2	0.0	0.0	0.0
SAC3	0.0	0.0	0.0
HOM2	0.0	0.0	0.0
RPA14	0.0	0.0	0.0
SAN1	0.0	0.0	0.0
RGP1	0.0	0.0	0.0
FIN1	0.0	0.0	0.0
DPB4	0.0	0.0	0.0
TRM1	0.0	0.0	0.0
STE5	0.0	0.0	0.0
ARX1	0.0	0.0	0.0
RRP8	0.0	0.0	0.0
VPS41	0.0	0.0	0.0
GZF3	0.0	0.0	0.0
HDA3	0.0	0.0	0.0
LSM1	0.0	0.0	0.0
MCK1	0.0	0.0	0.0
BRE5	0.0	0.0	0.0
PPG1	0.0	0.0	0.0
SSK2	0.0	0.0	0.0
SNF12	0.0	0.0	0.0
VPS27	0.0	0.0	0.0
RPD3	0.0	0.0	0.0
LEM3	0.0	0.0	0.0
CLA4	0.0	0.0	0.0
SIN3	0.0	0.0	0.0
CAF40	0.0	0.0	0.0
RAD50	0.0	0.0	0.0
RPA49	0.0	0.0	0.0
ZWF1	0.0	0.0	0.0
ELA1	0.0	0.0	0.0
URE2	0.0	0.0	0.0
JJJ1	0.0	0.0	0.0
PHO80	0.0	0.0	0.0
HTZ1	0.0	0.0	0.0
HIR2	0.0	0.0	0.0
INO4	0.0	0.0	0.0
RTS1	0.0	0.0	0.0
RRP6	0.0	0.0	0.0
SPT20	0.0	0.0	0.0
CTR9	0.0	0.0	0.0
PFK27	0.0	0.0	0.0
PAP2	0.0	0.0	0.0
SHR5	0.0	0.0	0.0
TRM10	0.0	0.0	0.0
CMK2	0.0	0.0	0.0
MSH2	0.0	0.0	0.0
HAL9	0.0	0.0	0.0
IRA2	0.0	0.0	0.0
THP1	0.0	0.0	0.0
HST1	0.0	0.0	0.0
NOP12	0.0	0.0	0.0
ESC8	0.0	0.0	0.0
IES2	0.0	0.0	0.0
RTT106	0.0	0.0	0.0
PSY2	0.0	0.0	0.0
CUE1	0.0	0.0	0.0
UBP15	0.0	0.0	0.0
JNM1	0.0	0.0	0.0
DSS1	0.0	0.0	0.0
YKU70	0.0	0.0	0.0
BUL1	0.0	0.0	0.0
RCE1	0.0	0.0	0.0
TMA23	0.0	0.0	0.0
SAP30	0.0	0.0	0.0
GCR2	0.0	0.0	0.0
PEP5	0.0	0.0	0.0
MRE11	0.0	0.0	0.0
UBP8	0.0	0.0	0.0
SKY1	0.0	0.0	0.0
PFK2	0.0	0.0	0.0
ERG2	0.0	0.0	0.0
SGS1	0.0	0.0	0.0
ELP6	0.0	0.0	0.0
HDA1	0.0	0.0	0.0
RCM1	0.0	0.0	0.0
SIW14	0.0	0.0	0.0
SWT21	0.0	0.0	0.0
UBP10	0.0	0.0	0.0
ASI2	0.0	0.0	0.0
LSM7	0.0	0.0	0.0
EAF7	0.0	0.0	0.0
NCS2	0.0	0.0	0.0
YAF9	0.0	0.0	0.0
INP52	0.0	0.0	0.0
OCA1	0.0	0.0	0.0
RAS2	0.0	0.0	0.0
PHO23	0.0	0.0	0.0
PMS1	0.0	0.0	0.0
MKS1	0.0	0.0	0.0
OCA2	0.0	0.0	0.0
MSG5	0.0	0.0	0.0
EXO1	0.0	0.0	0.0
CKB2	0.0	0.0	0.0
SPT21	0.0	0.0	0.0
MRN1	0.0	0.0	0.0
HFI1	0.0	0.0	0.0
NEW1	0.0	0.0	0.0
PCL8	0.0	0.0	0.0
LEA1	0.0	0.0	0.0
PUS1	0.0	0.0	0.0
YPL199C	0.0	0.0	0.0
RSA1	0.0	0.0	0.0
CTI6	0.0	0.0	0.0
PLC1	0.0	0.0	0.0
TCO89	0.0	0.0	0.0
REV3	0.0	0.0	0.0
TGS1	0.0	0.0	0.0
POC4	0.0	0.0	0.0
MKK2	0.0	0.0	0.0
UME1	0.0	0.0	0.0
SPP1	0.0	0.0	0.0
